jana,B98073EA41BEA22F4EFDDA9B2CCC20BC44810FA1,MGE,108.166.161.186,443,2.7881970000000003,194522,32.782501/-96.820702,2015-07-10T00:00:00.000Z
ridcully,12F88798DD4B9BFB25A6978DA83F082EF1D5051A,M,188.40.99.69,9031,1.909414,15,51.000000/9.000000,2015-07-10T00:00:00.000Z
Horizons,F5273098A711F845E5D1A24F9D38F93B86A0F220,M,45.50.77.52,9001,1.398739,129686,38.000000/-97.000000,2015-07-10T00:00:00.000Z
1eot,D74E7983ACEA19FFA8E343A51282448A5AE939AE,MH,46.41.130.68,3002,3.103283,353072,52.233299/21.016701,2015-07-10T00:00:00.000Z
egiuG,9D11A51663CE050ECC5244C998C0DE429D596569,MH,81.169.255.235,9001,1.0289169999999999,2147444,52.516701/13.400000,2015-07-10T00:00:00.000Z
HughLaurie,95D866699060B6B1C49268AF1F252F861CE8827C,M,221.158.149.197,3000,0.977596,456646,37.570000/126.980003,2015-07-10T00:00:00.000Z
MuriMaca,C19F9E9027B42EB2CFF51FD75A2AB26285CE31CF,M,109.182.157.170,9001,0.267264,65,46.000000/15.000000,2015-07-10T00:00:00.000Z
tempura03,76EDAABF08A3599E8F8030DD48D37175E8561091,MG,37.221.171.234,9003,4.892539,7862413,50.116699/8.683300,2015-07-10T00:00:00.000Z
chuckthecanuck,9E93772D4F8B59F6A8C7CA6925E55E8EBA2336C6,MH,68.71.46.138,9001,1.048219,12614763,45.616699/-73.750000,2015-07-10T00:00:00.000Z
skagerak,24835DBD5492E21F7987DFC3FACB39016BEE59A8,MEH,84.74.11.222,9001,0.933782,627407,47.000000/8.000000,2015-07-10T00:00:00.000Z
Unnamed,7D6716CAF5ED6535863507CE6FE6BE40434564C1,M,178.63.145.233,9001,1.104774,60,51.000000/9.000000,2015-07-10T00:00:00.000Z
systemfailure991,2BB39FD2A373855749A2906D4F9C05C06895C75F,MG,89.108.88.227,7071,2.439385,757925,55.750000/37.616600,2015-07-10T00:00:00.000Z
0x90dkrelay02,602B5EB5E5E735BF163CBF3CFC11BD4524F47525,M,176.58.96.199,9001,0.347677,129686,51.500000/-0.130000,2015-07-10T00:00:00.000Z
Unnamed,E927B467341F9A0DEF48A3875A6931B1A8D0A49B,M,217.160.19.236,9001,2.493071,4218953,51.000000/9.000000,2015-07-10T00:00:00.000Z
AccessNow007,79CF377F0ACEC5F0002D85335E4192B34202A269,MGEH,176.10.99.203,53,7.049055,628788,47.000000/8.000000,2015-07-10T00:00:00.000Z
Unnamed,5269BA5C1FC7F4456C7F8CCF208C1C9BEAA41C98,M,50.79.214.65,9001,0.10384600000000001,357338,38.023998/-122.540001,2015-07-10T00:00:00.000Z
OceanRelay,55BFCE1674B3821FAA59949D39AB8F55A02BF636,M,91.121.160.210,9001,1.491903,4099993,48.860001/2.350000,2015-07-10T00:00:00.000Z
Pascal0,237C733E2D1BAD26FAABEAFB612BDA0CD3BC6AF4,MG,107.158.255.21,443,3.023351,8036079,36.031200/-115.073898,2015-07-10T00:00:00.000Z
FightEspionage,7320CBD0F243720BF1883FA24CB3276EE0BFFC12,M,87.186.14.230,9001,0.060953,64843,51.000000/9.000000,2015-07-10T00:00:00.000Z
tonesiter,F09FCC2BE61CFF5E4DDFAA80B0CEB81353269828,M,89.18.172.112,59001,0.49992200000000003,439327,52.366699/4.900000,2015-07-10T00:00:00.000Z
SwedishNSA,C099AAEC01B32651E87B474D4951187C2047FA96,MGH,217.208.117.211,9001,7.62505,13856550,59.519299/15.039800,2015-07-10T00:00:00.000Z
s6fb,37B11CCE516D996F458BCA29F666C22390496E64,MH,85.25.200.90,4001,0.32465,43634717,51.000000/9.000000,2015-07-10T00:00:00.000Z
gss,5052495288A042DB515116CDC659A1C84458A3B3,MGH,66.248.204.71,443,5.392186,1073171,32.787701/-96.800003,2015-07-10T00:00:00.000Z
65789CrazyTorRelay,003000C32D9E16FCCAEFD89336467C01E16FB00D,ME,198.12.72.48,49001,0.5573490000000001,64898,42.986401/-78.727898,2015-07-10T00:00:00.000Z
zondextor,CF3DA97A300E919A54E203F8E4FF9817EC88C383,MH,188.42.253.11,6689,0.503488,14803311,1.293100/103.855797,2015-07-10T00:00:00.000Z
SuperGrundrechtsBox,5CCAA56386455CD763364B32CDD1420DB05D4260,MG,81.7.10.29,9443,6.637625,194529,51.000000/9.000000,2015-07-10T00:00:00.000Z
wtf2,2A9D3808E1DDD74E0C76952F4729F93E8DDD8655,MGH,74.91.27.142,443,10.165544,771841,39.147202/-94.573502,2015-07-10T00:00:00.000Z
TheDudeStrp,F3F9C408C7F4EB988603077F1360B36358BDF83E,M,83.117.26.157,9001,0.020028999999999998,133100,52.366699/4.900000,2015-07-10T00:00:00.000Z
Unnamed,30B282CF4B6E45F422F6AF5BE1A06BEE88641B98,M,184.148.231.46,443,0.546727,6313439,45.366798/-73.565903,2015-07-10T00:00:00.000Z
UnivUtah1,E5C11E8B2C1F8F4AF306E858A6BA7EF98A007979,MH,155.98.5.5,9001,1.852813,1339255,40.785500/-111.736702,2015-07-10T00:00:00.000Z
aaes1,48EAD490BDD24B691A89E8DF9994672F87518338,M,76.209.20.97,9001,0.122121,129685,32.825401/-96.683098,2015-07-10T00:00:00.000Z
thisismynick,A3E679EC0F5F7BF1C419B894C711AA04F263B535,MG,195.154.164.34,9001,2.49453,2003991,48.860001/2.350000,2015-07-10T00:00:00.000Z
wollwoll,FDECED4C2CA53D28EBD8CB0DDD67B9D8F641092A,MH,86.59.21.163,9001,0.233859,3412157,48.200001/16.366699,2015-07-10T00:00:00.000Z
smurfix,8AFDDF4B703C39152188F7A9A62B325B43EE8D84,ME,213.95.21.54,9001,0.1497,6400570,51.000000/9.000000,2015-07-10T00:00:00.000Z
chaoscomputerclub33,A07FF746D9BA56C3F916BBD404307396BFA862E0,ME,217.115.10.133,443,5.84704,61,51.000000/9.000000,2015-07-10T00:00:00.000Z
UVB76,5CA54D7DCD1E2E76C3FE12917D2B0C03DCA694F7,MH,192.235.78.19,8781,0.12269100000000001,6137284,40.688801/-74.020302,2015-07-10T00:00:00.000Z
moonraptor,7EB86B057A761B085273049642863EF9DACAE6E8,M,109.74.206.21,9001,2.085407,3112526,51.500000/-0.130000,2015-07-10T00:00:00.000Z
cloudvps,09E6EA3343EF22220CB4302FAD27BA2341808B39,ME,213.187.245.183,9001,2.895389,388754,52.366699/4.900000,2015-07-10T00:00:00.000Z
n4lksask972137tor,73E8A55B158FE750AAF711B402D3702E3FC395EE,MH,62.168.3.212,9999,0.979534,2217444,50.083302/14.416700,2015-07-10T00:00:00.000Z
pps02,EB61D691413A64B9B7460B6DE5B1B713B8A22CEC,MEH,23.80.226.4,9989,0.944878,34261809,33.674801/-111.951897,2015-07-10T00:00:00.000Z
shrimpboatcaptain,BCCB844419AE26534020D8AF21C26BE931621D6A,MH,168.235.154.96,443,1.003529,1122268,43.423599/-80.480003,2015-07-10T00:00:00.000Z
relay8964830,BE2A0376D385485FAEBB61C85B29AAA6883E06E6,MH,188.226.200.216,9001,0.597546,2614002,52.349998/4.916700,2015-07-10T00:00:00.000Z
DontDieJaedong,3AD906B10CAD783F760BAE1BB60F34BF5011C8A4,M,134.3.71.48,9001,0.305139,64832,49.002998/9.755700,2015-07-10T00:00:00.000Z
heavymetalnode,D589A13A1CCA902032D59667E3A0FE2D0B10BCB2,M,87.162.223.46,443,0.7183390000000001,64965,50.433300/7.800000,2015-07-10T00:00:00.000Z
forAll,9937232B953DDC241B6FAEBF05D21D23A76BC984,M,94.253.12.203,9001,0.891251,180015,55.752201/37.615601,2015-07-10T00:00:00.000Z
serv,CFA7447C66A709932F038FEE6B028B84A6E676E8,MG,134.119.32.208,9001,4.442379,194529,51.000000/9.000000,2015-07-10T00:00:00.000Z
Mulgore,E3F47DE5EA6115C0132B2F479F796319CA80CB8D,MH,78.47.44.212,9001,0.226469,727633,51.000000/9.000000,2015-07-10T00:00:00.000Z
s2pp0rtfreeInternet,B80F9AEDEC9D12071582075F5F4F9E4F82101952,ME,54.65.206.79,9001,0.445573,760276,35.685001/139.751404,2015-07-10T00:00:00.000Z
stalker,A8041FAA79889583B64954CBA17B0DC3E7D8BFA7,M,78.48.4.254,16794,0.13047399999999998,64846,51.000000/9.000000,2015-07-10T00:00:00.000Z
PDrelay2,5B8706EB8B9130F791B39346765B3978EB657E07,M,95.215.44.187,8080,0.587428,667645,59.329399/18.068600,2015-07-10T00:00:00.000Z
serotonin,2FD0BA57A34DC2792AF470398F72F37F9E51DC2D,MG,213.239.216.222,443,9.511936,61,49.447800/11.068300,2015-07-10T00:00:00.000Z
Unnamed,9BE42ECE27271A8CA90488BDF75103CDC5F59774,MGH,217.12.203.130,22,2.715633,929030,42.683300/23.316700,2015-07-10T00:00:00.000Z
raspitor,0A46D61A438C1EDCFD0C165C5D813E459FF782EF,M,92.63.172.150,9001,0.17652600000000002,871419,52.366699/4.900000,2015-07-10T00:00:00.000Z
ruetheday,563D5898C91BE627FA692F03BDDAA60DD092532E,M,162.243.119.246,9001,0.49116699999999996,194559,40.714298/-74.005997,2015-07-10T00:00:00.000Z
DKrelayasa2,21B59FD2AEEE83A5C18EA9BBE211FBB062993256,M,87.72.239.187,443,1.371136,9,55.761799/12.467900,2015-07-10T00:00:00.000Z
nostrabous,BE62837348D34927ADFEE22551E3695B75365ABE,MG,91.121.205.56,20,2.5165349999999997,280169,48.860001/2.350000,2015-07-10T00:00:00.000Z
Montharkan5,B9D7A783F056B70D3DAA49E3389F5BB3FCA93463,MGH,193.111.140.118,995,6.935982,1999275,51.216702/6.766700,2015-07-10T00:00:00.000Z
idideditheconfig,A63D07F0880DC99FF78C10E6592C4EA4CED262B9,M,5.146.33.56,9001,0.061093,1954325,51.000000/9.000000,2015-07-10T00:00:00.000Z
basilisk,62831916C678852C76D006482B04A17B0A9F8AF1,MGH,185.8.238.139,443,4.940174,397903,50.083302/14.416700,2015-07-10T00:00:00.000Z
XOHlilith,0AF45DE602B18D57B1083F49A54A4D10F62D5580,MH,149.154.152.16,443,0.359064,8566617,48.200001/16.366699,2015-07-10T00:00:00.000Z
TobiasBoon,EB2B07C61854FBF51AF177A91A9857C56868C6FE,MEH,109.200.130.62,9001,1.782431,864210,50.450001/30.523300,2015-07-10T00:00:00.000Z
nobodyspeeking1969,2E004B9B6FB166B98064101A1D5089B26346DC8E,M,72.216.236.194,9001,0.289402,129991,30.452000/-86.629204,2015-07-10T00:00:00.000Z
ultraexit11,0C5093301DD255FE6B1353FC9882A79532FDD469,MGEH,89.105.194.78,9001,5.163948,3169702,52.366699/4.900000,2015-07-10T00:00:00.000Z
AnonTor,AA492D7DFF827DED9E86683155FC28B0A32E3D01,MH,87.57.58.196,443,0.061810000000000004,1174790,57.048000/9.918700,2015-07-10T00:00:00.000Z
tilapia,C86392692123C93BFCD0E1D3E345BBE41D81B054,MH,128.199.250.115,443,0.393303,3088857,1.293100/103.855797,2015-07-10T00:00:00.000Z
equalRightsDE,858C6B4E7841661F3B6FE65392B79F4DB5B2EE15,MGH,80.241.218.154,443,5.3871400000000005,1724104,51.000000/9.000000,2015-07-10T00:00:00.000Z
Unnamed,0E1B8176B67DC9F286C093E9505A6ED13BA87FCA,MG,195.154.97.17,443,4.152354999999999,3530865,48.860001/2.350000,2015-07-10T00:00:00.000Z
janfrode1,A0886DE722170865B0EB2B3508A6DBC2693324F2,MG,84.234.155.82,9001,5.225452000000001,2716086,59.950001/10.750000,2015-07-10T00:00:00.000Z
SECxFreeBSD64,D7DB8E82604F806766FC3F80213CF719A0481D0B,MGH,195.169.125.226,9001,32.423584,1428803,52.093800/5.119100,2015-07-10T00:00:00.000Z
Ukraine,31D01A8CD3799E0CB6A56D8F149846A1B0D90283,MGEH,217.12.204.104,443,11.399555,8981579,50.450001/30.523300,2015-07-10T00:00:00.000Z
gtodo,4F796ED075517A856335C0282F7C7BA2BBE5B030,ME,188.226.131.21,9001,0.255856,2405657,52.349998/4.916700,2015-07-10T00:00:00.000Z
default,07A61B3D61E313F2CA3F1BA052DCFDD1FE0CE832,M,75.214.168.190,443,0.061878,62096,38.000000/-97.000000,2015-07-10T00:00:00.000Z
thorfred,CB557D9D7FAAEAD0D74383B82DB3FB9D4C7CD33A,M,31.17.194.10,9001,0.6506900000000001,667589,51.000000/9.000000,2015-07-10T00:00:00.000Z
ivitorr,758330604D7FF2A29BAE95944519E090E28B0325,M,141.138.138.136,9001,0.119424,4961679,52.366699/4.900000,2015-07-10T00:00:00.000Z
default,6CE7FCC8832E4AB1B94EFB4E56DDEC2D91122896,M,173.228.90.13,443,0.081758,64994,37.369701/-122.021400,2015-07-10T00:00:00.000Z
GumbyZee,78672CB8276D88ECF0B8E2C2A63B5ABAD879703F,M,173.246.254.134,9443,0.131144,493429,41.862999/-79.324799,2015-07-10T00:00:00.000Z
colagioia,9E88C7C50DA0639424A641E143A600010898A114,ME,72.14.179.10,9001,0.12881299999999998,2295247,39.489899/-74.477303,2015-07-10T00:00:00.000Z
ezosdr,E978C5C081DBC830B97823197ECF37F764685133,MH,209.148.85.118,9001,0.108042,13909834,29.987801/-95.654999,2015-07-10T00:00:00.000Z
modio1,4895A21DD2F791BF3E7744B37C9D66EA16D070E2,MH,85.24.215.114,9001,0.061454,2333129,59.329399/18.068600,2015-07-10T00:00:00.000Z
utopia,F1976FD59379D8A78DD32C4B6E6A8C76C4525AD9,MH,79.239.234.128,9001,0.180772,958032,51.000000/9.000000,2015-07-10T00:00:00.000Z
Unnamed,705BFDAEEBA1BAEA09F674D40F7C75DC11442E1A,M,87.106.3.100,443,0.366873,1868125,51.000000/9.000000,2015-07-10T00:00:00.000Z
ruebezahl,06025E26896B8F4A4ED8D3F643E4555CCDCB88DC,M,178.254.23.115,9001,0.060558,144694,51.000000/9.000000,2015-07-10T00:00:00.000Z
Scalpel,0E6BFAF8EB27E2436301360324BBDA4C769BA6C3,M,108.61.214.64,443,0.610724,324215,34.053001/-118.264198,2015-07-10T00:00:00.000Z
OoliidaiNgah,ADB398B7F5AC2D936A8080758607F5CCB4B78F3E,MH,104.207.150.30,59001,1.5168119999999998,765306,37.333801/-121.891502,2015-07-10T00:00:00.000Z
toxiroxiUA,DDD7871C1B7FA32CB55061E08869A236E61BDDF8,MGH,5.34.183.205,443,21.306676,2512107,50.450001/30.523300,2015-07-10T00:00:00.000Z
ndnr1,32EE911D968BE3E016ECA572BB1ED0A9EE43FC2F,MGH,109.105.109.162,60784,25.893116999999997,7053869,59.329399/18.068600,2015-07-10T00:00:00.000Z
4Charlie2Merabet,4CA46581FB3C82102565B02C1ECB6DD38EF6654A,MH,172.245.219.133,443,0.840248,4889516,34.043800/-118.251198,2015-07-10T00:00:00.000Z
KonKonKONFIG,1F6386C59106BE971E0389C18204E5692BFA0BCD,MG,195.154.252.29,9001,5.3761980000000005,1566297,48.860001/2.350000,2015-07-10T00:00:00.000Z
YATRBsd,C6566D562531D5509FC6BED656A6496B53AA7CFC,M,96.37.62.128,9001,0.121972,1743563,34.578800/-82.114098,2015-07-10T00:00:00.000Z
TorAustralisLV,9471282EA0075E84E70490D13B579A8B07CC486D,MEH,23.95.43.73,443,3.480045,561871,42.986401/-78.727898,2015-07-10T00:00:00.000Z
Unnamed,0D22A5344A816420E39388A7A63E79DB7EE4A013,MH,79.177.167.209,9001,0.08682,460307,31.500000/34.750000,2015-07-10T00:00:00.000Z
sodium,B3D154B9EA88CDAD11C8B98ED9DF6324A4C46F3B,MH,199.58.80.218,443,0.262335,7776341,45.533501/-73.646400,2015-07-10T00:00:00.000Z
liesenfelt,FD81C2D2E260DB48AFB2AC968EB7AA012FA20EAD,M,173.174.84.11,443,1.219505,10053734,30.379601/-97.675697,2015-07-10T00:00:00.000Z
Unnamed,51FAD064FEBB201B89B71A49D978A7514F9AEE10,M,79.245.189.151,443,1.170929,64860,52.516701/13.400000,2015-07-10T00:00:00.000Z
BabylonNetwork03,54660C671B47E6986B465B80444414BD19E5A34B,MGEH,149.202.98.161,443,14.107976,343364,48.860001/2.350000,2015-07-10T00:00:00.000Z
Unnamed,0FD002FDE52BE5396E8C14D92E5CFE03C95AFAC1,M,5.39.84.217,9010,0.22550800000000001,11815796,48.860001/2.350000,2015-07-10T00:00:00.000Z
3jane,5E251D4776E0721EAE6C82CF8F72FE5C9788DE7B,MH,69.28.90.105,9001,0.885884,2929957,32.787701/-96.800003,2015-07-10T00:00:00.000Z
cyberphunk,29787760145CD1A473552A2FC64C72A9A130820E,M,94.23.150.191,8080,2.374422,7261788,52.366699/4.900000,2015-07-10T00:00:00.000Z
LeeAnngel,D2C32E33FA32944C37102661C0B1B77BBC2F27B2,MH,198.245.62.104,9001,0.724379,8046216,45.507801/-73.580399,2015-07-10T00:00:00.000Z
default,A0CCBAA9739D0223B81CF5EA1AB7AE36D812C798,M,73.45.37.75,443,0.109372,129637,42.252899/-89.080704,2015-07-10T00:00:00.000Z
1997,67521314A1E589DA9467326ECD0C727DA0C35ACB,M,189.103.25.229,9001,0.12968100000000002,64843,-22.016701/-47.900002,2015-07-10T00:00:00.000Z
default,DE223354DFE99D1F8981C21BE96C7722CDEFE324,M,94.253.17.230,443,0.232457,129690,55.752201/37.615601,2015-07-10T00:00:00.000Z
Harvester,872E3EDAC4EAF35496BA71395BE5B26875935642,MGH,176.31.119.121,9001,5.327526,864137,48.860001/2.350000,2015-07-10T00:00:00.000Z
Beppo,A799FDF5FF13D1F655D153A6BA869ECD43F5D70B,M,91.45.250.3,9001,0.6246860000000001,36434,48.844601/12.958400,2015-07-10T00:00:00.000Z
tabesugi,54E692470736375E98220C74C63FAAA70214FEAE,M,166.84.7.55,9001,0.122617,3959329,40.751701/-73.997200,2015-07-10T00:00:00.000Z
sampleconfig,3A9E7BB0410FBB0576CA54ADE3C5B1948B8D2BA5,MG,46.28.204.82,443,4.203373,259298,47.000000/8.000000,2015-07-10T00:00:00.000Z
UniLandau3,B840A5F6B2D3C767F7801E8E49130F9CDC4FA928,M,213.165.85.70,443,0.068937,2165277,51.000000/9.000000,2015-07-10T00:00:00.000Z
torcz,9196E44654818B05F8742C55D455B9C7362E9466,M,83.240.61.144,9001,0.716289,1058700,49.200001/16.633301,2015-07-10T00:00:00.000Z
NoOneYouKnow,1D767234DC687B196D3FF838A0129876828DFF4A,M,173.23.42.40,9001,0.504076,64843,42.111401/-89.093002,2015-07-10T00:00:00.000Z
Tor,C68EB0AD1289BA7599EE051855F152C3AC5A1562,M,82.47.226.113,8080,0.295293,150336,51.500000/-0.130000,2015-07-10T00:00:00.000Z
torrez321,23449FAF069FEFE3BC6E5E447933575D301FDD1F,M,199.167.198.121,9001,0.368911,464882,41.115101/-73.770699,2015-07-10T00:00:00.000Z
swissfondue,0FDE300D2388803E22803495F91E969B926379C4,M,85.7.172.210,9001,0.096854,129685,47.000000/8.000000,2015-07-10T00:00:00.000Z
mullbinde8,7F1D94E2C36F8CC595C2AB00022A5AE38171D50B,MGH,62.210.115.147,9001,3.512376,2069242,48.860001/2.350000,2015-07-10T00:00:00.000Z
ToreoCookie,52121A27D2C81B32BF468ECCFB039269AC5FBDF8,MH,98.220.13.236,9003,0.239327,2167509,41.972801/-87.661598,2015-07-10T00:00:00.000Z
toooor,D0366B1EE09F717612B2E248E506F9DE8BD048D4,M,78.46.151.11,9001,0.488286,64843,51.000000/9.000000,2015-07-10T00:00:00.000Z
beingthere,71090B7A1E3C6980938FE8483D6F3227B5F83444,MG,207.192.70.250,9011,3.9986610000000002,1282342,40.498199/-111.843597,2015-07-10T00:00:00.000Z
birdyExit,ECBE133729FF6298ECB0BE94CD2C981B5CF80877,MEH,108.61.212.102,9001,0.725401,613599,-34.926899/138.600006,2015-07-10T00:00:00.000Z
default,0E5F1770E000BBBFE0A2ADE0B2F74A0BDB3005BB,M,50.25.19.208,443,0.270654,199998,38.000000/-97.000000,2015-07-10T00:00:00.000Z
loru,A45A9D64C737A3850F76016E009D806561CD3A47,MH,91.207.60.50,17363,1.255998,8381130,49.485901/28.348200,2015-07-10T00:00:00.000Z
modio2,554CB0288BD79B2A113D1868CA1D06233C0625A7,MH,85.24.215.115,9001,0.089025,2320898,59.329399/18.068600,2015-07-10T00:00:00.000Z
6342826154652,F488604B5032304B44D6F605923E20AE589E433E,ME,46.73.75.237,80,2.362368,0,55.750000/37.616600,2015-07-10T00:00:00.000Z
petrosagg,93F1DD316F1044B2A173F21CF6D084F0DDBCF62E,M,178.79.163.169,9001,0.303385,10425317,51.500000/-0.130000,2015-07-10T00:00:00.000Z
ididnteditheconfig,75B0613801FBE5C98AAB424CB24892F4424458A5,M,84.191.182.184,9001,0.622769,3,52.516701/13.400000,2015-07-10T00:00:00.000Z
frogbeard,A4DFA7372D9A1A213AC7E45DB65AD36B1B2CCE47,ME,46.39.102.2,9001,1.899033,145912,59.366699/18.016701,2015-07-10T00:00:00.000Z
appello2,4E769E32CEC2FC4DA0978D1D7E00C4FF93B085E1,MEH,106.186.28.33,9001,1.056268,1411601,35.689999/139.690002,2015-07-10T00:00:00.000Z
unixvpshost,2C6A63C93E188F7BCB3B0DCBE094767B9CE46005,M,167.160.168.189,9001,0.121687,2418181,30.324600/-81.685097,2015-07-10T00:00:00.000Z
0000XinX,DADD3C0135482199A524CECBA71E2B1EAD93D1BF,M,88.9.194.113,443,0.036329,1202481,40.408600/-3.692200,2015-07-10T00:00:00.000Z
Unnamed,0705D6A823F16E5C3C7729CF2A5B16F3964841D3,ME,195.160.172.180,23353,0.478925,6230830,51.000000/9.000000,2015-07-10T00:00:00.000Z
democracy1,AC69B899BDB5876A74B45D55EED6A66ECE280AF3,MEH,185.11.146.56,9001,0.809904,538875,52.366699/4.900000,2015-07-10T00:00:00.000Z
mindpollo2,8ECC1A86B0A29640B16213847DFE5B1601CDBDEF,M,162.248.166.94,9001,1.219762,8314812,43.423599/-80.480003,2015-07-10T00:00:00.000Z
Crypt03,49AB04952B727ECF4361AA4B4C6849612CAF3275,MGH,46.101.141.33,9001,6.2567129999999995,2628798,50.116699/8.683300,2015-07-10T00:00:00.000Z
goodcrime,D78DD775F8D085119185C468EFE9F5A549939D56,M,85.214.157.187,443,1.016764,4096943,52.516701/13.400000,2015-07-10T00:00:00.000Z
AnatomicalArtery,5AC9C5AA75BA1F18D8459B326B4B8111A856D290,MH,173.255.229.194,9001,2.379339,1824144,39.489899/-74.477303,2015-07-10T00:00:00.000Z
SKKU123,A104B3132DA43D4F643A02636A94C242B9C05579,ME,115.145.170.20,9052,5.5,28761,37.598499/126.978302,2015-07-10T00:00:00.000Z
omrphuim,E9AD41923B779A77205777126D1FB94F185F94F3,M,87.152.249.227,9001,0.730381,64904,51.000000/9.000000,2015-07-10T00:00:00.000Z
LBH,35487E197F2121FE71AA981F35BB97DEA08BE1EA,MH,62.210.107.86,9001,1.274496,3183210,48.860001/2.350000,2015-07-10T00:00:00.000Z
explouad,05D8AB41814F3D56D6506329C40D59B5DEC6EA36,MG,45.55.163.167,9001,2.4052629999999997,1163392,40.714298/-74.005997,2015-07-10T00:00:00.000Z
dana1,AB9E9B9956E8EF0F6E7AA8042324E1F297FCEFF1,M,70.36.56.198,22,0.627739,64843,49.283600/-123.104103,2015-07-10T00:00:00.000Z
hasifantasy,3C857D5DA1EDC3150142FD6AB5C09126F2AE798A,M,213.162.156.220,9001,0.059631,64871,52.423100/10.822400,2015-07-10T00:00:00.000Z
WalkingSmarts,E395FBFC39E1DE0EF78BEE3F3926500DEE067F8D,MH,79.98.31.42,4891,1.420224,1216218,56.000000/24.000000,2015-07-10T00:00:00.000Z
Maximus,3CB683DB9AAFFA07DA89E1D8F12E2B3E4DC89234,M,80.110.35.22,9001,0.064291,1591551,48.191502/16.369600,2015-07-10T00:00:00.000Z
Libero,30C19B81981F450C402306E2E7CFB6C3F79CB6B2,MGE,64.113.32.29,9001,6.851675,271579,43.444099/-84.025497,2015-07-10T00:00:00.000Z
freecookies,3BF13209CA12CB349F3E6E5F1E4B81BDC75CE35C,M,37.46.83.44,31337,0.686828,681797,50.083302/14.416700,2015-07-10T00:00:00.000Z
0xDEADCE11,9DF52E6D6C2B82C7F0B55E38FAA385356DC6CEA3,ME,167.114.113.46,443,2.1302689999999997,669665,45.507801/-73.580399,2015-07-10T00:00:00.000Z
JumpPoint,7AE1F8F8C3015EF1266456CCF20B96CAF5E575BF,MGH,173.73.113.125,9001,2.240839,2322595,39.004601/-77.036903,2015-07-10T00:00:00.000Z
ChateauTor2,A2D32FBC451BE1DB252A8F23B2F8AA202AFEEB96,M,79.168.34.121,19001,0.733328,194529,38.713902/-9.139400,2015-07-10T00:00:00.000Z
partyvan1,758C1D8401F31949EB1213E4A0D831BA835C976D,M,37.247.53.162,9001,0.688948,1372486,42.783298/12.600000,2015-07-10T00:00:00.000Z
TorNotMonitor,8FD8E35B655DC1225C1E410A88526B36A287EF6C,M,104.222.112.244,443,0.236121,129635,43.642502/-79.387199,2015-07-10T00:00:00.000Z
LstorOnOVH,4674CAE036940F87F8419D21FF3068B6F1B7235F,MG,5.196.1.22,443,8.016454,822363,48.860001/2.350000,2015-07-10T00:00:00.000Z
BlackLabsHelpTor,45D81A594C458BAA2AFADADC507B6C784EB68D63,MH,74.89.178.186,443,2.743095,1953529,41.125198/-73.791496,2015-07-10T00:00:00.000Z
traktor,B426BB592E20008B7ED9E9D7AC5651ED8B0EB39E,MH,193.224.163.43,9001,1.164055,1505236,47.492500/19.051399,2015-07-10T00:00:00.000Z
asmae,AD05943787DD81233589BC3ABEF38BA3C6EC9E98,ME,213.219.166.135,9001,0.11253700000000001,64842,50.849998/4.350000,2015-07-10T00:00:00.000Z
jakpanmoze,22BFCF91EA3A2C89D72875F64DF4845648C27D9B,MH,89.68.189.208,9009,0.61175,2763390,53.150002/18.000000,2015-07-10T00:00:00.000Z
BonAqua,CBF8572C4530EFDB02CD9E6CA9A8719E6AD26009,M,71.199.193.202,446,0.134216,194760,35.902401/-86.959503,2015-07-10T00:00:00.000Z
Isegrim2,B1D41F967407547FBA2159FD48E6102768AF9C93,MG,85.214.220.1,443,10.78646,64904,52.516701/13.400000,2015-07-10T00:00:00.000Z
Unnamed,FB7127CBA1C0770FE3535AFA30660411FE82CE0E,M,94.216.255.153,9001,0.127524,129685,51.000000/9.000000,2015-07-10T00:00:00.000Z
AllquanTor,8B9F5A75C575C9CCE38E35CFEA9058EF87DAF20A,MG,89.163.224.212,443,4.034752,1359325,51.000000/9.000000,2015-07-10T00:00:00.000Z
fructose14ellipsix,91EC480B5256FFDCF6BD85AAEA9CAD3543833F41,MEH,69.164.214.250,3971,0.63463,10706415,39.489899/-74.477303,2015-07-10T00:00:00.000Z
Chrysophylax,F8833D175642C17C50B859A9A557DA4529588B7A,M,75.134.13.96,9001,0.34867899999999996,533493,38.000000/-97.000000,2015-07-10T00:00:00.000Z
urras,0AD3FA884D18F89EEA2D89C019379E0E7FD94417,MH,208.83.223.34,80,2.681768,2084125,37.774899/-122.419403,2015-07-10T00:00:00.000Z
eponymousraga,308C2B239F8CD8E939845C6D328A58E00D741C86,M,81.57.208.135,9001,0.11197700000000001,129747,48.894402/2.409300,2015-07-10T00:00:00.000Z
lowbalance,14D34EC99F03DD76FAE744AE44F80594B1398CFF,MH,46.183.216.240,20188,1.2886469999999999,2199011,57.000000/25.000000,2015-07-10T00:00:00.000Z
EagerBeagle,839CBF0AF3C7EC058800EFD546E000D9BB193A5E,M,217.228.43.28,443,0.13028399999999998,65027,48.554699/8.968100,2015-07-10T00:00:00.000Z
ulduz,7C5C5FA1D3AC1F8637AD1EC51B1AE86728185745,MH,173.228.91.91,9101,0.079761,3856010,37.515499/-121.896202,2015-07-10T00:00:00.000Z
